id_num,age,monthly_income,credit_score,loan_amount,interest_rate,debt_to_income_ratio,late_payment_count_12m,financial_confidence,bank_type,risk_keywords_present,customer_statement,loan_default,risk_flag,Sentiment_Score
517400f8-0b2c-482a-a928-8e92c68a152f,55,11250,674,21122,13.655429686836378,1.8775111111111111,3,High,Traditional,0,"I want to invest my savings in a local institution which makes good sense,"" he said.",0,0,0.4508235454559326
e9d68f23-b489-4070-b914-f8a8bea4ff31,38,3192,640,33926,23.817603391184086,10.62844611528822,0,Medium,Traditional,1,"I am writing to report financial difficulties because I know the situation is far scarier today than ever since the first installment of a book. Many have missed the point where I need to have an understanding of the problems in the financial world.  The major problem my problem with am I am dealing with is whether or not I've got a real job, a job. It's not an issue of financial hardship, it's a problem of financial illness and I was given a real job. I did not have proper credit card numbers, which I had no insurance. Also, when I was a teenager, I didn't have any bank or credit card information, because I couldn't afford to use it and my debt was too large. But it was because I did not have a job. I could not afford to work for my father or my family. This is a problem that I found myself very hard to solve. I knew that my family was hopeless and if I didn't get my head around it would go a long way. I knew that the financial world was not happy and I was struggling to make ends meet. ""Can I get the money and then I'm going to have a very bad decision?"" ""Yes. I'm not going to have a job but I can try and get my",1,2,0.6879312992095947
fd08b32c-62d6-4e93-a198-5d54cfb87e6f,28,5145,685,29594,15.325665983953481,5.751992225461613,1,Low,Traditional,1,I am writing to report financial difficulties because the housing bubble is running out.                                                                                                                                                                                                                                                         ,1,2,0.9508659839630127
a6eab79e-d21c-42f8-8ada-4f80a9e782d4,41,11535,721,47742,9.533813041498473,4.13888166449935,1,Medium,Traditional,0,I am writing to report financial difficulties because of a failure to attend a law school with my children.  ‌This is a very small statement. We are not doing this simply because it is politically incorrect. I do not intend to take any personally ill-conceived business advice. It is simply to inform my business colleagues about these issues and I will continue working with them. I will continue to look into the company and will work as a member to ensure that this situation is managed properly.‌I hope that I will return as a member to a larger company to fully support our business. But I will ask that you take your advice in writing and be careful not to mislead me. I am not doing this simply because it is politically incorrect. I do not intend to take any personally ill-conceived business advice. I do not intend to take any personally ill-conceived business advice. It is simply to inform my business colleagues about these issues and I will continue working with them. I will continue to look into the company and will work as a member to ensure that this situation is managed properly.‌I hope that I will return as a member to a larger company to fully support our business. But I will ask that you take your advice in writing and be careful not to mislead me.,1,1,0.5
f6febc0e-7ecd-4baf-a6f0-5fcffb16e5db,27,2921,607,43308,23.110776758578023,14.826429305032523,1,Low,Traditional,0,"I am writing to report financial difficulties because of those difficulties. There would usually be many other problems to report. For example, some financial problems can involve paying interest, including debts. For instance, mortgage payments can also require your balance sheet to be changed after the deposit or loan has been paid and the government can't get the money back. So we won't have to rely entirely on loan repayments; at least we won't have to rely entirely on loans. Nevertheless, that doesn't mean we can't have to rely entirely on loans. We will have to rely entirely on loan repayments.   So what is your advice? If you'd like to help out and learn about, consider becoming a member. The following website is an ideal first and foremost resource for you:",1,2,0.6305400133132935
f72169bb-8096-4718-a051-acef097a1e10,26,5596,679,32832,5.291343095025578,5.867047891350965,0,Medium,Traditional,1,"I am writing to report financial difficulties because of the financial difficulties due to the economic downturn and other other factors which have caused the market instability. I hope you will help me, however, take responsibility for the situation and you do too.",1,1,0.5
19b17e80-dea4-4e17-94fd-9ad39716108e,69,10956,716,46913,8.696767958940498,4.281945965680905,2,Low,Digital,0,I want to invest my savings in making a good living.,1,1,0.5
1986b4b2-70b7-4868-9854-80f0dfcaf0b7,39,4895,618,29604,12.734141140879558,6.047803881511746,0,Medium,Digital,0,"I am writing to report financial difficulties because of the financial difficulties due to the economic downturn and other other factors which have caused the market instability. I hope you will help me, however, take responsibility for the situation and you do too.",1,2,0.5
03edd1f8-74f9-4d17-a912-b4bf86a4bae4,40,6770,670,27403,5.146683016723605,4.047710487444609,2,Medium,Digital,0,"I want to invest my savings in something that can help people. But that's what you're going to do. I love to be a part of my community. Please donate. And your name will be used.    ※ (C) 2015 The first day of college is for college students at St. John›️, and the next day when my family, friends, and my family are at the college building, I will send you my email and follow my instructions, and with great joy. One of the things I do in college is to not send my students out for classes. That means that when they get home, I'll email them and ask. I can't send them to St. John for classes. For my students, I can't send them to St. John due to a technical obstacle. I will send them to St. John because St. John is so accessible. By giving students that kind of assistance, the people they need help with would be grateful for them. Sincerely, The President! My thoughts and prayers go out to the St. John community for their support, and thank you for all of your prayers and prayers.",0,1,0.5
def57689-68f4-4bce-a4e7-5e8eb8f21423,54,5996,638,39581,15.825402218833561,6.601234156104069,1,Low,Traditional,1,"I want to invest my savings in a school where she is more mature than the average, and a college where she is fully aware of her career choices, and she is more comfortable in her role playing the role of a woman.""    She said she is willing to spend more time with students such as herself on the internet. ""There's a lot of potential to really develop a woman who is able to be more like herself and more intelligent and comfortable,"" she said. ""These are the qualities that I think the most important people to me to understand and look at are students of mine, and they're looking to me in the future to develop a better life and to develop a better life for them, and hopefully that will give them a chance to enjoy a really positive life. ""You can really be on the bright side of the world if you want to contribute to this.""",1,2,0.5
1327f1bc-2784-478f-b84f-16b3a79fbfaf,32,4189,697,35063,18.61116323558203,8.370255430890428,0,Medium,Traditional,1,"I want to invest my savings in that community.""     ""My brother is the oldest one who has ever lived to this point,"" said her brother. ""I don't think we'll ever have a one-way street. We'll never have one.",1,1,0.5
43d88870-f81d-4aa1-8812-0a8e78308930,48,4726,693,6079,13.215776199992234,1.2862886161658909,1,High,Traditional,0,"I am writing to report financial difficulties because I want to be a partner, and I am currently looking for a partner.”    I've had lots and lots of people from different countries and regions of the world who have tried to keep me on track for months. This is the last time I've gone through that. A few months ago I started working in a large international company called Lending Consultants in India with a team of investors and we were able to go and spend some time with me. The team was really successful in securing a good deal of funding. The first year we had a long-term success. I've had a lot of good meetings with different people and I think that it's actually a great way to help the community in this industry. In order to get the funds we needed, I decided to start a partnership with a few investors and we found a great place to give them all the information they need. In order to get funding, I decided to start a partnership with a few investors and we found a great place to give them all the information they need. In order to get the funds we needed, I decided to start a partnership with a few investors and we found a great place to give them all the information they need. ",1,0,0.5
65c17795-b155-46bc-9f8d-ed9756abf2f1,23,11595,714,19287,24.26318054130133,1.6633893919793015,0,Medium,Traditional,0,"I want to invest my savings in teaching,"" she said.",0,0,0.5
541cdfcd-da0d-4a5f-948f-8b74a65bb1f2,65,6770,616,47814,20.632651161064942,7.062629246676514,1,Low,Digital,0,I am writing to report financial difficulties because many people are on a higher risk of financial ruin and believe they need to help cover everything from expenses and other expenses.    “I’m just doing a long-term campaign for the NHS in the UK and the NHS is always looking for donations and I'm just doing a long-term campaign for the NHS in the UK and the NHS is always looking for donations and I'm just doing a long-term campaign for the NHS in the UK and the NHS is always looking for donations and I'm just doing a long-term campaign for the NHS I'm just doing a long-term campaign for the NHS in the UK and the NHS is always looking for donations and I'm just doing a long-term campaign for the NHS in the UK and the NHS is always looking for donations and I'm just doing a long-term campaign for the NHS in the UK and the NHS is always looking for donations and I'm just doing a long-term campaign for the NHS in the UK and the NHS is always looking for donations and I'm just doing a long-term campaign for the NHS in the UK and the NHS is always looking for donations and I'm just doing a long-term campaign for the NHS in the UK and the NHS is always,1,2,0.5
889b78d5-dbfd-497e-aca2-b148da330aa1,34,7158,641,48894,17.245515313877448,6.830678960603521,1,Medium,Traditional,0,"I want to invest my savings in doing research and finding effective ways of controlling drug use,"" he said.",1,1,0.3994901180267334
a075e927-5110-4492-b442-7e0b61484bb3,55,2626,667,10602,14.192891947714747,4.037319116527037,2,Medium,Traditional,0,"I am writing to report financial difficulties because I have been having a lot of heart-wrenching and heart-wrenching setbacks every day. It is difficult and painful for me because I have been struggling with other issues. It is difficult and painful for me because I have felt so much pressure. I feel so much ashamed of my circumstances. But I have hope and I want to continue to grow and feel so much better.""",1,2,0.8462725281715393
7cea2045-c268-483e-a32f-2e63b7fddd71,28,6586,653,41948,13.681043521619134,6.369268144549044,0,Medium,Digital,0,"I want to invest my savings in the very moment I have to leave the house.” That” “I’ll only have to stop this time. I‭want to save $110 million to buy a new home.” The money that it may take for a home is also going to have to be made available to help pay for it. It“will be made available through the federal government. For the first time in my life, I see it as a positive investment.‡  ―It“should be part of the budget.”",0,1,0.5
9e11d2cd-0930-4ef6-8a80-068ddf547e50,33,2990,579,8729,16.51186857280164,2.919397993311037,0,High,Digital,0,I am writing to report financial difficulties because the mortgage and other related financial problems that lead to the purchase of the properties are happening to you. Please contact The Attorney General for a timely and timely response.                                                                                                                                                                                                                                ,1,2,0.5
af34cf65-a193-44b2-bc19-e71d118405ad,67,7030,672,22065,14.460550066860414,3.1386913229018494,0,Medium,Digital,1,I want to invest my savings in a home.”,1,1,0.5
3a3c8a71-ff57-4e2b-8991-ab9bebc2026f,65,9272,687,6627,16.985985740127774,0.714732528041415,1,Medium,Traditional,0,"I want to invest my savings in some things, so I am also going to try and get back in touch with some folks.",0,0,0.5
fa745761-6f18-4108-9723-199dbf2c14a0,65,11790,728,23061,7.093519410710667,1.9559796437659034,0,High,Traditional,0,I am writing to report financial difficulties because of a failure to attend a law school with my children.  ‌This is a very small statement. We are not doing this simply because it is politically incorrect. I do not intend to take any personally ill-conceived business advice. It is simply to inform my business colleagues about these issues and I will continue working with them. I will continue to look into the company and will work as a member to ensure that this situation is managed properly.‌I hope that I will return as a member to a larger company to fully support our business. But I will ask that you take your advice in writing and be careful not to mislead me. I am not doing this simply because it is politically incorrect. I do not intend to take any personally ill-conceived business advice. I do not intend to take any personally ill-conceived business advice. It is simply to inform my business colleagues about these issues and I will continue working with them. I will continue to look into the company and will work as a member to ensure that this situation is managed properly.‌I hope that I will return as a member to a larger company to fully support our business. But I will ask that you take your advice in writing and be careful not to mislead me.,0,0,0.5
b4323070-a23d-4c2f-82a7-96891933918c,55,4548,593,27499,10.510731342817024,6.046394019349164,1,Low,Traditional,0,"I am writing to report financial difficulties because of all the difficulties with obtaining an employment permit.”   I have been approached by many people whose interest in a job will have come from my background. I have worked as a contractor and as a contractor for 16 years. I have received a request from many people who want to apply to be in the same position as I have received an application. They also want you to take an interest in joining the labour force and to fill in any gaps. I am currently employed in the Employment Management and Professional Association (LEPA) system in Germany. I have already worked for a number of companies in Germany including German B&H Company, Deutsche Bank AG, Frankfurt Chamber of Commerce and in Spain. I am currently in the Jobseldorf department of Social Democratic Party (JSP), German Social Democratic Party (SPD) and European Central Bank. I spent two years with the Jobseldorf office. Please do not take my job as long as it is possible for me to seek job. Therefore my request is to provide information and documents concerning the situation in my country.” Many people, including myself, have complained about losing their job due to the lack of qualified applicants. I have tried to get a job in Germany but",1,2,0.5
2a96e1e2-7194-4ae2-99ba-d7aedf615a5c,45,7123,607,12349,23.26082933779712,1.7336796293696477,0,Low,Digital,0,I want to invest my savings in this post.”,1,1,0.5
0769165f-e746-4cb9-8ca9-cf07b1aa0f6a,26,4568,660,10753,6.347537430438514,2.353984238178634,1,High,Traditional,1,"I want to invest my savings in that place. If I was to lose some of my income I would probably have a higher average of the time it takes to recover.""",0,1,0.7073529958724976
0e5dd462-cbd0-4ef2-930a-37df0bc61066,44,6976,719,35024,17.096788587251623,5.020642201834862,0,Low,Traditional,0,I want to invest my savings in making a good living.,1,1,0.5
6e417d47-5ff5-45ea-9bc4-40f14b1a269b,25,5832,642,5787,21.15435639962959,0.9922839506172839,2,Medium,Digital,1,I want to invest my savings in a small (or small) small business that will help him realize a whole lot more:                                                                                                                                                                                                                                              ,1,1,0.5
697c3923-87fa-441a-be83-b91f25440fe0,66,7116,580,43498,23.064472546894145,6.112703766160765,1,Low,Digital,0,I am writing to report financial difficulties because many people are on a higher risk of financial ruin and believe they need to help cover everything from expenses and other expenses.    “I’m just doing a long-term campaign for the NHS in the UK and the NHS is always looking for donations and I'm just doing a long-term campaign for the NHS in the UK and the NHS is always looking for donations and I'm just doing a long-term campaign for the NHS in the UK and the NHS is always looking for donations and I'm just doing a long-term campaign for the NHS I'm just doing a long-term campaign for the NHS in the UK and the NHS is always looking for donations and I'm just doing a long-term campaign for the NHS in the UK and the NHS is always looking for donations and I'm just doing a long-term campaign for the NHS in the UK and the NHS is always looking for donations and I'm just doing a long-term campaign for the NHS in the UK and the NHS is always looking for donations and I'm just doing a long-term campaign for the NHS in the UK and the NHS is always looking for donations and I'm just doing a long-term campaign for the NHS in the UK and the NHS is always,1,2,0.5
2e183554-cae2-4e66-ae8a-781390e0a95b,59,3674,583,49237,12.478942689581348,13.401469787697332,1,Medium,Traditional,0,"I am writing to report financial difficulties because of those difficulties. There would usually be many other problems to report. For example, some financial problems can involve paying interest, including debts. For instance, mortgage payments can also require your balance sheet to be changed after the deposit or loan has been paid and the government can't get the money back. So we won't have to rely entirely on loan repayments; at least we won't have to rely entirely on loans. Nevertheless, that doesn't mean we can't have to rely entirely on loans. We will have to rely entirely on loan repayments.   So what is your advice? If you'd like to help out and learn about, consider becoming a member. The following website is an ideal first and foremost resource for you:",1,2,0.6305400133132935
9c07a751-1437-4509-acd1-586a2b840c67,45,5584,656,35329,16.501211469176294,6.32682664756447,0,High,Digital,0,I want to invest my savings in a home.”,0,1,0.5
aee1e86b-9ea5-46aa-a1ee-6c5bdeef580f,39,3393,560,39158,23.430267838148357,11.540819333922782,3,High,Digital,1,"I am writing to report financial difficulties because my husband is too busy. He does not have any money so I can't borrow as much. It was the beginning of the year of the recession that caused him to have a financial crisis and he has been struggling to manage his finances. He is unable to complete his work, and he is unable to find a job. He has no choice but to leave or go to work. He starts to feel ill and no one is providing he with his money to buy food or buy medicine or clothes. He just can't afford to have his money, and he will be unable to pay any bills. He has been on the brink of bankruptcy. He is no longer able to buy food or clothing, so he has to make money in order to have money. He cannot pay rent or buy clothing. He has to be in a financially stable position due to the debt and the difficulties of the house, and when he has to pay rent he is unable to pay rent and his debts are unpaid. He has been unable to buy a large quantity of food or clothes to support his family which is no longer available. He is unable to pay rent or buy clothes and supplies on the street. He has to go home first. There is no money in his wallet",1,2,0.9129124283790588
9549c931-e9af-499d-bf67-1eec3da70577,50,3667,596,26493,7.180272312818574,7.224706844832288,2,Medium,Traditional,1,"I want to invest my savings in these products so they’re able to purchase the product,’ so I want to invest everything that people want from this product to be able to purchase it.",1,2,0.5
a34db7c5-760d-4bbb-bb70-b3a124a35cf2,44,3413,578,11358,22.066584331175754,3.327864049223557,0,Medium,Traditional,0,I am writing to report financial difficulties because of being a little bit afraid of being labelled. This should not bother my bosses - at least not for this particular boss.,1,2,0.6903200149536133
aab612c9-415d-474a-b5a6-69814104a8b5,54,11999,779,18386,22.228360921910348,1.5322943578631552,3,Low,Traditional,1,"I want to invest my savings in a good company.  I‹m not here to give you advice or advice or advice about what you should do first, then I am here to help you do. If you aren‹t there to buy one of the above, that is not going to convince you. You are here to get through the process and feel empowered. If you are afraid of buying a good product, please tell me about the following tips: 1. Find a good company & plan ahead 3. Make sure you have a happy, productive life 4. Share your happiness 5. Keep your company on track. 6. Invest in your lifestyle 7. Be open to new ideas, ideas, and experiences 8. Don‹t have too many things to distract you from. 9. Follow your dreams 10. Be creative & positive 11. Be mindful of the challenges of your day 12. Don‹t like to get discouraged",0,0,0.5
771ad655-cdfc-4ee0-a61e-de900267deb3,24,2878,565,25213,11.14291296208423,8.76059763724809,2,Medium,Traditional,0,"I am writing to report financial difficulties because I have been in such trouble for long; I have been so ill that I have decided to write to the financial crisis that I am afraid I will die soon. But I hope I will make the right decision soon. I need time, work, and time to reach out to the people to get help. If you are fortunate enough to have such a large team in the last 7 years, you will be able to help me through this crisis.",1,2,0.5
8beddb12-ad77-482f-89a2-3a89e6b5a92c,53,11381,702,10603,16.556559430228717,0.9316404533872243,4,Medium,Digital,0,"I am writing to report financial difficulties because they are not always easy to do so. I'm glad this is the case but I am not as happy as I thought it would. I am not a billionaire. My goal is to help people understand the situation, and I am happy to be able to do so. I am looking forward to making a career as a writer. I do not have a salary to support and I do not want to see myself as the one to lose money. I don't want to go out and write to people and people for some reason, but I am happy to be able to do so. My dream job is to learn and pursue the dream.  I am an international student. My dream job is to write and contribute what I like to read. I do not have a financial background, but I am always looking forward to doing so. I am a professional, professional, and I am happy to be able to use my skills as a writer. I am currently learning to write. The following information I do not know is suitable for me as a writer. I are writing to discuss my writing plans with someone else in the industry. The only thing I do know is that I have two months to submit a draft on the proposed script. If it is too long,",0,1,0.5
f1faf665-7115-43f3-92e8-9d1028711733,44,8469,587,14265,11.126019937750751,1.6843783209351753,0,Medium,Digital,0,"I want to invest my savings in doing research and finding effective ways of controlling drug use,"" he said.",0,1,0.3994901180267334
4c955f6a-966b-4964-bcd6-bdca5876fd09,35,6982,719,26181,23.841164389771908,3.7497851618447435,1,Medium,Digital,0,"I want to invest my savings in something that can help people. But that's what you're going to do. I love to be a part of my community. Please donate. And your name will be used.    ※ (C) 2015 The first day of college is for college students at St. John›️, and the next day when my family, friends, and my family are at the college building, I will send you my email and follow my instructions, and with great joy. One of the things I do in college is to not send my students out for classes. That means that when they get home, I'll email them and ask. I can't send them to St. John for classes. For my students, I can't send them to St. John due to a technical obstacle. I will send them to St. John because St. John is so accessible. By giving students that kind of assistance, the people they need help with would be grateful for them. Sincerely, The President! My thoughts and prayers go out to the St. John community for their support, and thank you for all of your prayers and prayers.",0,1,0.5
b0b862ef-6c9f-42b9-b647-8986a3917c99,64,11580,679,28649,8.34919489035977,2.474006908462867,1,Medium,Digital,0,"I want to invest my savings in that community.""     ""My brother is the oldest one who has ever lived to this point,"" said her brother. ""I don't think we'll ever have a one-way street. We'll never have one.",1,0,0.5
4d57d880-d865-469a-b4f3-310340066ff2,22,6935,694,20804,20.701278420928624,2.9998558038932948,1,Low,Traditional,0,"I want to invest my savings in that community.""     ""My brother is the oldest one who has ever lived to this point,"" said her brother. ""I don't think we'll ever have a one-way street. We'll never have one.",0,1,0.5
da743152-627b-41a1-bfd6-f23232ffe294,54,11553,691,15832,24.91468904102646,1.3703799878819354,2,Medium,Digital,0,"I want to invest my savings in a local institution which makes good sense,"" he said.",0,0,0.4508235454559326
61a11729-3cb9-4350-9b4d-a0fe7bb38605,29,10542,746,40427,15.259586996418149,3.8348510719028646,3,Low,Digital,0,I am writing to report financial difficulties because they have not been fully recovered and no information provided is available as to why.      Please enable JavaScript to view the comments powered by Disqus.                                                                                                                                                                                                                              ,1,2,0.5
4bbe4aff-9326-4ffd-9be4-bf5192698698,47,4206,613,48066,17.426612483114145,11.427960057061341,1,Medium,Traditional,0,I want to invest my savings in making a good living.,1,2,0.5
059dd55d-4b94-4e30-b303-f438fe2110d0,62,7067,665,14271,17.493279485674336,2.0193858780246217,3,Medium,Traditional,1,I want to invest my savings in making a good living.,1,1,0.5
6553867d-a881-4fd3-947d-577bfa5a91ca,24,4618,605,11391,11.414490489199151,2.466652230402772,1,Medium,Traditional,1,"I want to invest my savings in a safe and affordable health care system that does not increase costs. I'm not saying this should be a ""safe and affordable"" approach. But if you want to build a sustainable system, you have to take your resources out of the pockets of individuals to do it.   Do you want to get federal funding? I don't know yet. But even if it's an issue, and an issue I don't think is completely resolved, it's likely that it could lead to higher costs. What does it mean to be rich when you don't have to make $100,000 a year for it? I don't think this is any real issue.",1,1,0.5
dd750e98-90e0-495f-8212-b554464458b4,49,5464,687,40289,11.911591717416261,7.373535871156662,0,Medium,Traditional,1,I want to invest my savings in making a good living.,1,1,0.5
f93e08d5-bea2-4dfe-873f-6e1baf908e3c,44,10774,680,42845,16.110991397712397,3.9767031743085206,0,Medium,Digital,0,"I want to invest my savings in doing research and finding effective ways of controlling drug use,"" he said.",0,1,0.3994901180267334
bec39a37-9b3d-44bd-a91e-314e0c8e29e3,49,9068,637,40369,7.136014080047273,4.451808557565064,0,Low,Traditional,0,"I want to invest my savings in a local high school. I would like to make it as easy as possible.""    There is a reason to be proud. We did not need to borrow the entire thing! The reason was because, in the 1980s, the University of New York launched the Project for a Better Life with the goal of encouraging young people to live together in a responsible and sustainable society. We made the effort to make that happen, but we also made a mistake of not taking advantage of everyone's energy. We made that mistake of not taking advantage of everyone's energy.",1,1,0.5
e726be23-e776-4886-9534-ee1d7f2984f5,39,10607,653,31081,23.18859007371753,2.930234750636372,0,Medium,Traditional,1,"I want to invest my savings in the next year.      That's the plan. That's all we've heard of. This is the real deal. The money you don't want to spend on something is not so huge. You can't spend money just by going for what you want in college. You're not going to spend it as a student, though. This plan is not something that you can't spend. It's something you have to make sure you are comfortable with. We need to make sure you are comfortable with this plan. Don't expect that. It's not that you're going to spend money on something, but it's not like you're going to spend money on something. If you're going to spend money on something, and if you're going to invest in something of great importance, you should pay attention to what's the most important lesson to do: If you pay attention to what's the biggest value for this kind of deal, and it's going to cost you money, then you should be doing a lot less work because you really are not going to save that much. Don't expect that. Do you care about what's worth it to us and your children? You should be spending money on",1,1,0.5
3ae909fe-cc82-48da-8696-f5e64944051b,47,11183,712,37634,22.078857642837058,3.365286595725655,5,Low,Digital,0,I am writing to report financial difficulties because of being a little bit afraid of being labelled. This should not bother my bosses - at least not for this particular boss.,1,2,0.6903200149536133
3810ae66-5a31-44cc-8d4b-69a99b689c88,34,11018,693,40474,19.018707300359985,3.673443456162643,0,Medium,Traditional,0,"I want to invest my savings in the future, and I want to make it that the future is better for me... I have a different motivation, and I want to be a better life for myself. And I want to be a better person...",0,1,0.5
402913ec-9ef2-493e-b0ac-7d7ba2f963a3,21,2937,597,15740,13.029952211297527,5.359210078311202,0,Medium,Traditional,1,"I am writing to report financial difficulties because its financial problems are being overcome by the political uncertainty resulting from the recession. This is in part because while the government is not looking at other financial difficulties, it looks at other problems as well, which is why I am asking for clarification.",1,2,0.5
c478f6f1-b88e-4318-816d-83edad81f8bd,53,9618,729,15860,22.058527677091625,1.6489914743189853,0,Low,Digital,1,"I want to invest my savings in these products so they’re able to purchase the product,’ so I want to invest everything that people want from this product to be able to purchase it.",0,0,0.5
2303f6c6-d69d-42f1-ae4c-84ffa8c01f05,58,10298,762,25175,20.50469077798112,2.444649446494465,0,Medium,Digital,0,"I want to invest my savings in a family to make sure I continue to enjoy my freedom to stay here. Thanks so much, and hope you enjoy yours soon!!   If you missed this post, you can visit the link on each page for more information. I can also find the link on this page for more information too. My favorite topic was what I found that wasn't even a bit of a surprise. I just wanted to say that I am very grateful for the fact that I have been able to get here and have the same great experiences that I've been able to. Now, I have to admit that this part of my writing has been a little bit off. Since being introduced to the topic in my previous post, I've been able to learn a lot during the course of my writing. As in a few of my previous posts, I've been working with a number of folks to develop and write a new essay about the topic. Of course, I know people always wish I could be more creative. But there are a few more big changes to my writing. 1. I have no idea if I should get this essay out there and post it and I'm really hoping my fellow editors will come along for it. Also, by definition, I've never",0,0,0.5
a0a11839-e745-4704-98df-bc3ca0d4de3d,52,8930,615,48601,23.481459776913663,5.442441209406495,2,Low,Digital,1,"I am writing to report financial difficulties because there are some people who have some degree of disability but they can't work as hard as others, which means that I have to make a decision based on the need for more people. Also, I can't do it because there are some people who have some degree of disability, which means that I have to make a decision based on the need for more people. Also, I can't do it because there are some people who have some degree of disability but they can't work as hard as others, which means that I have to make a decision based on the need for more people. Also, I can't do it because there are some people who have some degree of disability, which means that I have to make a decision based on the need for more people.     If you would like to continue reading please consider reading: Please enable JavaScript to view the comments powered by Disqus.       Comments",1,2,0.7120200395584106
c9e26074-4f16-49a0-8a17-991ea5769411,41,8769,656,12099,7.645374301969634,1.379746835443038,0,Low,Traditional,0,"I want to invest my savings in the future, and I want to make it that the future is better for me... I have a different motivation, and I want to be a better life for myself. And I want to be a better person...",0,0,0.5
5d678bb1-945e-42e4-888a-93ec70d9c9f8,47,2783,592,10840,8.863200168168655,3.8950772547610493,1,Medium,Digital,0,"I am writing to report financial difficulties because my husband is too busy. He does not have any money so I can't borrow as much. It was the beginning of the year of the recession that caused him to have a financial crisis and he has been struggling to manage his finances. He is unable to complete his work, and he is unable to find a job. He has no choice but to leave or go to work. He starts to feel ill and no one is providing he with his money to buy food or buy medicine or clothes. He just can't afford to have his money, and he will be unable to pay any bills. He has been on the brink of bankruptcy. He is no longer able to buy food or clothing, so he has to make money in order to have money. He cannot pay rent or buy clothing. He has to be in a financially stable position due to the debt and the difficulties of the house, and when he has to pay rent he is unable to pay rent and his debts are unpaid. He has been unable to buy a large quantity of food or clothes to support his family which is no longer available. He is unable to pay rent or buy clothes and supplies on the street. He has to go home first. There is no money in his wallet",1,2,0.9129124283790588
e8dd5e5a-1712-4b16-a1a4-344fbb7bee03,42,3492,565,11858,6.114817071748835,3.395761741122566,1,Medium,Traditional,0,I am writing to report financial difficulties because of a failure to attend a law school with my children.  ‌This is a very small statement. We are not doing this simply because it is politically incorrect. I do not intend to take any personally ill-conceived business advice. It is simply to inform my business colleagues about these issues and I will continue working with them. I will continue to look into the company and will work as a member to ensure that this situation is managed properly.‌I hope that I will return as a member to a larger company to fully support our business. But I will ask that you take your advice in writing and be careful not to mislead me. I am not doing this simply because it is politically incorrect. I do not intend to take any personally ill-conceived business advice. I do not intend to take any personally ill-conceived business advice. It is simply to inform my business colleagues about these issues and I will continue working with them. I will continue to look into the company and will work as a member to ensure that this situation is managed properly.‌I hope that I will return as a member to a larger company to fully support our business. But I will ask that you take your advice in writing and be careful not to mislead me.,1,2,0.5
6a5e6920-bf5a-47e6-93a3-dd5a4b8c5bdc,22,7971,709,22272,9.911012518889821,2.7941287165976667,1,Medium,Traditional,0,I want to invest my savings in a small (or small) small business that will help him realize a whole lot more:                                                                                                                                                                                                                                              ,0,0,0.5
c958e75e-21d5-4971-b367-49b52cf6bf75,41,5208,605,17982,10.647358380853124,3.4527649769585254,1,Medium,Traditional,1,"I am writing to report financial difficulties because of lack of funds. I believe that the financial situation will change if I can get my own money.    I am not a writer. In fact, I have written a report as well. It is not an editorial page, but as part of a news page of the paper. The article is being presented by an external publication and the editor may only report the financial situation of a person. We are not seeking to solicit donations from people with financial problems. The financial problem is not financial problems.",1,2,0.5
5da8d6d2-f8b3-4a8b-a05f-b8bc8a16a06c,67,8750,740,37363,5.9921181669896555,4.2700571428571426,0,Medium,Traditional,0,"I want to invest my savings in a school where she is more mature than the average, and a college where she is fully aware of her career choices, and she is more comfortable in her role playing the role of a woman.""    She said she is willing to spend more time with students such as herself on the internet. ""There's a lot of potential to really develop a woman who is able to be more like herself and more intelligent and comfortable,"" she said. ""These are the qualities that I think the most important people to me to understand and look at are students of mine, and they're looking to me in the future to develop a better life and to develop a better life for them, and hopefully that will give them a chance to enjoy a really positive life. ""You can really be on the bright side of the world if you want to contribute to this.""",0,1,0.5
45c45a3e-e9da-484a-8075-9f1f87e5f0fe,45,11869,774,5153,10.235022002689648,0.4341562052405426,0,High,Traditional,1,"I want to invest my savings in something that can help people. But that's what you're going to do. I love to be a part of my community. Please donate. And your name will be used.    ※ (C) 2015 The first day of college is for college students at St. John›️, and the next day when my family, friends, and my family are at the college building, I will send you my email and follow my instructions, and with great joy. One of the things I do in college is to not send my students out for classes. That means that when they get home, I'll email them and ask. I can't send them to St. John for classes. For my students, I can't send them to St. John due to a technical obstacle. I will send them to St. John because St. John is so accessible. By giving students that kind of assistance, the people they need help with would be grateful for them. Sincerely, The President! My thoughts and prayers go out to the St. John community for their support, and thank you for all of your prayers and prayers.",0,0,0.5
e9ff1cae-41c8-4a8c-aa1f-955ad499da99,23,8494,705,28600,21.969435488125292,3.3670826465740524,0,Medium,Traditional,1,"I want to invest my savings in some things, so I am also going to try and get back in touch with some folks.",1,1,0.5
f7a67b94-7b5a-411a-b1b6-4afed31edf1a,36,3712,704,19141,13.919110901842036,5.156519396551724,1,Medium,Traditional,0,"I want to invest my savings in that community.""     ""My brother is the oldest one who has ever lived to this point,"" said her brother. ""I don't think we'll ever have a one-way street. We'll never have one.",1,2,0.5
